,id,name,level,joined_time,num_message,reaction_score,point
6719,1172541,Bob Lee Swagger,Đã tốn tiền,1355904916,"1,635",112,63
6720,1611597,joker2603,Junior Member,1495904387,14,2,3
6721,1548869,Enstein01,Junior Member,1461200943,1,1,3
6722,1832839,lalopul,Junior Member,1663615073,153,15,18
6723,1782282,A1one166,Junior Member,1639488172,7,-1,1
6724,1832192,TELDAKTN,Senior Member,1663316819,27,16,3
6725,1801402,Travex,Senior Member,1649790072,70,7,8
6726,1736992,igenia2711,Junior Member,1621655709,18,0,1
6727,475412,hientoc,Senior Member,1279250886,"5,699","5,355",113
6728,1806417,yantai,Junior Member,1651738581,91,11,18
6729,1785332,wantsomethingbad,Senior Member,1641183572,832,681,93
6730,1835996,hoannguyen.cf,Junior Member,1664809396,2,0,1
6731,1591817,hoanglinhmsa,Senior Member,1486526922,695,501,63
6732,2061411,vitcon124,Junior Member,1731334572,1,0,1
6733,1787259,Nguyenlc74,Junior Member,1642192766,8,1,3
6734,2038344,cozyboi,Junior Member,1725607243,2,0,1
6735,2001771,PhamNhat1158,Junior Member,1716791599,70,2,8
6736,1045746,bapxaozon,Junior Member,1338220843,170,6,18
6737,1834950,DRTK20,Junior Member,1664371421,6,0,1
6738,1832359,Bì Bõm,Junior Member,1663397481,45,2,8
6739,1827146,Mua_thu_la_roi.123,Junior Member,1661015410,17,1,3
6740,2061256,Ngaaaa12,Junior Member,1731306923,1,0,1
6741,21494,doi_la_the,Senior Member,1186558687,348,-7,18
6742,1571450,RobertT,Member,1474378121,"3,430","3,761",113
6743,1479839,R0ckyRock,Senior Member,1422872231,999,787,93
6744,1717613,Diễn viên hài,Senior Member,1613659951,"1,987",151,63
6745,1707559,ductranminh1,Senior Member,1608776419,85,11,8
6746,110903,trungdoanbattu,Senior Member,1224054412,241,336,63
6747,1436553,viettholclone02,Đã tốn tiền,1408936610,"5,152","3,115",113
6748,440804,Viaipi_mvl,Đã tốn tiền,1274205640,"6,709","4,954",113
6749,1782680,GenG Chovy,Senior Member,1639711637,"1,540",800,113
6750,1800881,Life's A Mess,Senior Member,1649689630,741,372,63
6751,1792912,hieuv877,Senior Member,1645714169,553,242,63
6752,1787366,Kiếm Khách Yang Lake,Senior Member,1642253081,53,0,6
6753,1831931,Dug Xe Om,Junior Member,1663174094,5,0,1
6754,1722654,Binhminhsang,Junior Member,1615532734,10,1,3
6755,1046401,ant0ni227,Junior Member,1338314783,64,11,8
6756,1833813,JayC6789,Junior Member,1663935090,4,1,3
6757,1180684,bun.mam,Junior Member,1357184281,198,41,28
6758,1041720,santakaio,Senior Member,1337671279,841,326,63
6759,1009689,cong_nong_vao_so,Senior Member,1332337221,"1,484",523,113
6760,1754219,AirdropGiveawayLEGIT,Junior Member,1628062486,206,5,18
6761,1765066,guccigan424,Senior Member,1631826458,136,40,28
6762,1705906,Chucuoii,Junior Member,1607999733,52,0,6
6763,1775085,LouisLin,Junior Member,1636015441,4,0,1
6764,1771357,Neo.CNguyen,Junior Member,1634382061,1,0,1
6765,1760504,duongtule,Senior Member,1630034968,825,846,93
6766,1733994,manhdeptrai,Junior Member,1620729646,24,3,3
6767,1775262,concopcon998,Senior Member,1636098873,356,4,18
6768,540094,___hp___8,Senior Member,1286193016,357,150,43
6769,1262172,mr linh,Member,1368857176,289,174,43
6770,1697195,bigcityboy90,Senior Member,1605524493,47,20,8
6771,751900,bocules,Đã tốn tiền,1305260467,263,254,63
6772,1722678,septerra,Senior Member,1615539871,74,64,18
6773,1785387,Đại diện Genz nói,Junior Member,1641211119,11,-3,3
6774,1809388,vua ca Koi,Member,1653394966,553,235,43
6775,1817303,chientrandh90,Junior Member,1657074318,3,0,1
6776,1117500,chutichtinh2,Senior Member,1348404666,877,76,28
6777,1076287,nh0kvjt,Junior Member,1343173594,109,5,18
6778,1803372,Kanieloutis2000,Junior Member,1650466132,5,0,1
6779,1830439,Cdanhh,Junior Member,1662530169,3,0,1
6780,1730051,linhvipmax,Junior Member,1619069003,2,0,1
6781,1833004,Minhtien1008,Junior Member,1663678657,6,3,3
6782,1792563,Cryolite.D,Member,1645509654,"1,002",587,113
6783,327136,kimkhoa06,Senior Member,1260665763,"3,955","2,880",113
6784,1162125,Act of God,Senior Member,1354378564,"1,076",834,113
6785,1699874,Kangbongso123788,Member,1605785044,"5,843","5,445",113
6786,1992529,Toney_Leung,Senior Member,1714442645,664,928,93
6787,1361416,gacontapta,Senior Member,1384018912,"2,013",368,83
6788,1382483,GB Hannibal,Member,1387003071,"2,460","3,089",113
6789,447208,Sinner2211,Senior Member,1275119046,"5,743","7,614",113
6790,775291,eragon1207,Đã tốn tiền,1307254674,"1,722","2,724",113
6791,1693430,Lampard.nguoikhongphoi,Senior Member,1605390148,"1,144","1,248",113
6792,1032575,coconhp,Member,1336362658,"1,897","2,344",113
6793,890419,thuongkhanh,Đã tốn tiền,1316487103,"2,272",988,113
6794,1817197,MrHutech,Member,1657020516,733,349,63
6795,1111384,skarner,Đã tốn tiền,1347615262,"1,705",982,113
6796,54582,Neverwhere,Senior Member,1203343192,"16,024","10,417",113
6797,1230605,nguyendung235,Đã tốn tiền,1364304758,"5,134","4,556",113
6798,1366,Mgz,Senior Member,1155540665,"5,773","2,260",113
6799,1762075,Pinky_notJieQiong2,Senior Member,1630618814,"3,127","1,691",113
6800,1832948,matocdo92,Junior Member,1663663391,2,0,1
6801,1809409,Nocnha,Junior Member,1653405758,37,10,8
6802,1883885,Perfeitor,Junior Member,1683470153,2,0,1
6803,803983,Mr Lonely,Junior Member,1309494144,130,28,28
6804,125673,warriosbest,Senior Member,1229514126,806,161,43
6805,453676,pro-nhat-xom,Senior Member,1276100864,166,37,28
6806,14262,barcavn,Senior Member,1181328071,"1,652","1,915",113
6807,1824650,Leloi24,Junior Member,1660027707,28,0,1
6808,1824990,Ngân Hà 69,Junior Member,1660139558,9,-2,1
6809,1689449,Lếu Lều,Senior Member,1603089046,91,24,8
6810,486784,Dominic7,Senior Member,1280420285,"7,063","9,720",113
6811,1700152,Hunterkiss1,Member,1605840523,226,469,63
6812,1739720,beanndot0,Senior Member,1622257620,239,96,28
6813,707059,buitralinh,Đã tốn tiền,1301763054,"1,922","1,328",113
6814,1681335,Madmaxi,Senior Member,1597816693,"1,332","1,461",113
6815,1792461,rodinia,Junior Member,1645440640,210,62,28
6816,1788359,PHẠM DA0,Member,1642819446,"1,142",195,63
6817,1178150,Kal El,Đã tốn tiền,1356799906,"1,189",619,113
6818,1158114,nmhwww,Member,1353847427,"1,116",708,113
6819,589966,DKnight2193,Senior Member,1292782881,"4,536","5,775",113
6820,1761431,ga.con.online.,Junior Member,1630371120,391,77,28
6821,1683284,Indiana Jones,Senior Member,1597819564,"1,841","3,805",113
6822,1026097,vominhgiang,Senior Member,1335187991,879,627,93
6823,1745855,Harmony ONE,Senior Member,1624707210,"3,397","4,369",113
6824,1757709,Hồn Trương Ba,Senior Member,1629040652,362,166,43
6825,1738,sakura,Senior Member,1156897343,565,639,93
6826,16324,dungvn198x,Senior Member,1183037421,"1,044",114,63
6827,83931,deathvalley,Senior Member,1214828061,"29,018","10,078",113
6828,1490302,bangle1,Senior Member,1426632039,"2,106","2,190",113
6829,1651873,Kyuckhongten,Senior Member,1519069271,"1,023",901,113
6830,1337965,Lupine,Senior Member,1380429009,704,284,63
6831,1551914,lboombigl5,Member,1461312001,885,749,93
6832,961522,Arima,Đã tốn tiền,1322317427,386,249,43
6833,1022137,Clever.heart,Senior Member,1334585610,"1,626",450,83
6834,1015840,Asip,Member,1333590637,214,110,43
6835,600679,kidamy,Đã tốn tiền,1294139926,569,179,43
6836,1610137,riven.ver2,Senior Member,1495113542,"2,892","3,700",113
6837,1061183,Duocmua,Đã tốn tiền,1340555289,"1,472",859,113
6838,503428,con_trai112,Member,1282224047,133,303,63
6839,1680090,Phùng Thanh Độ,Senior Member,1597812332,495,858,93
6840,751792,caramengvn,Đã tốn tiền,1305253560,"1,546","2,113",113
6841,1200852,StrongKing,Senior Member,1359792402,277,13,18
6842,511312,tudaibag,Senior Member,1283052512,343,618,93
6843,1521630,Envy de Roth,Senior Member,1460618296,971,654,93
6844,1546102,Manhcuongc88,Member,1461118953,"9,071","4,140",113
6845,1457562,mai.tornado,Member,1417274580,171,201,43
6846,1229708,chao_ngay_moi,Junior Member,1364188172,362,71,28
6847,1216531,cu_su_hao_mau_do,Đã tốn tiền,1362364895,"1,278",339,83
6848,102597,quanquan12,Member,1221104196,104,338,63
6849,1128696,gtb2010,Đã tốn tiền,1349792422,77,10,8
6850,1488023,fallen_Bep,Senior Member,1426002325,"1,129",785,113
6851,1627937,TKim369,Senior Member,1504443273,303,404,63
6852,1690547,4moreYears,Senior Member,1603093489,894,"2,055",93
6853,1183373,myclone100,Đã tốn tiền,1357577315,713,501,93
6854,812698,tienbian,Member,1310146179,608,865,93
6855,1107652,Janus,Senior Member,1347110726,"2,692","1,869",113
6856,1543214,40_tencuop,Member,1461029331,"3,163","1,350",113
6857,4862,IBM,Member,1166101879,"1,000",758,113
6858,1466972,binhnhatd51,Senior Member,1419238622,"1,946","1,200",113
6859,1421657,chuyentinhduoimua,Senior Member,1403868399,"1,726","1,745",113
6860,1168177,K-TriT,Senior Member,1355276601,841,"1,040",93
6861,28957,duostorm,Đã tốn tiền,1190213959,"5,472",636,113
6862,1608229,Elon,Senior Member,1494074658,"2,805","2,978",113
6863,26414,vosist,Member,1189347075,"1,892",473,83
6864,133856,datthinh91,Member,1233303473,379,707,93
6865,1459449,CuuVanLong,Senior Member,1417606036,"4,133","2,105",113
6866,1405542,izzokun,Member,1392462961,357,203,43
6867,510424,meodaugau,Đã tốn tiền,1282938550,"1,773",841,113
6868,42538,usranger,Senior Member,1195820068,"2,959","4,448",113
6869,966514,khongtuyen95,Member,1322661584,369,378,63
6870,1696823,Vipdead,Senior Member,1605519213,782,619,93
6871,1793367,Kiraki,Senior Member,1645938141,930,883,93
6872,1595845,thanhtrungytt2,Senior Member,1488202290,"1,292",581,113
6873,990667,vitary,Senior Member,1328891831,"2,905","2,898",113
6874,43469,h7marquez,Senior Member,1196347314,659,"2,615",93
6875,395144,canhcutnamphi,Đã tốn tiền,1268060035,"6,832","1,593",113
6876,1489372,Em_La_Xu_Nam,Đã tốn tiền,1426395146,495,164,43
6877,492512,khinui92,Đã tốn tiền,1281006576,481,135,43
6878,1476675,The_Luc_Thu_Dit,Senior Member,1422000080,"3,301","2,671",113
6879,1594269,[Death],Senior Member,1487516021,"3,521","1,241",113
6880,1451490,Mr.X 2014,Senior Member,1416913188,"1,546","16,477",113
6881,1457977,GhostBrook,Đã tốn tiền,1417345362,937,"22,387",93
6882,896575,quanbhvn,Senior Member,1317023268,655,706,93
6883,1723291,F30Bim,Senior Member,1615861126,"1,554","2,917",113
6884,873442,kagayaart,Member,1315014581,954,"1,441",93
6885,1701407,TORUtheFATCAT,Senior Member,1606217456,172,205,43
6886,1449747,Kate Ryna Marion,Senior Member,1412868259,"2,858","3,861",113
6887,1690514,Ơ ơ ơ ư ư ư...Kimochiiii,Member,1603093272,921,"1,119",93
6888,1378446,mrhero93,Senior Member,1386391154,187,92,28
6889,1447035,Cong An One,Đã tốn tiền,1411983923,"5,380",367,83
6890,1129679,MR.INCUBUS,Đã tốn tiền,1349926588,"10,132","14,702",113
6891,1382365,drm12,Member,1386998239,280,106,43
6892,1146875,titannaron18,Đã tốn tiền,1352191166,"2,672","1,148",113
6893,4307,Mr.Tes,Senior Member,1164874389,"3,989","2,594",113
6894,157691,nghiatm89,Member,1239470630,329,133,43
6895,1669868,nhattan1706,Member,1583934719,"2,714","3,209",113
6896,1739315,clonemasteruwu,Senior Member,1622145652,288,142,43
6897,1411957,hopho,Member,1394020611,"1,003",-866,63
6898,1793104,loveufever92,Member,1645823990,123,111,43
6899,1448074,chimcuccu91,Member,1412316353,942,713,93
6900,1628933,Sorry my life,Senior Member,1505138006,313,759,93
6901,739669,nomikk,Senior Member,1304154124,"3,800",939,113
6902,1506569,Boi_EpA,Senior Member,1460543270,"1,452","1,439",113
6903,1676576,Simp Chúa,Senior Member,1594512459,"1,271",477,83
6904,1431230,afcvn,Member,1404838826,"2,059","3,206",113
6905,1528490,LaSaoTa?,Senior Member,1460763962,"1,941","3,331",113
6906,1128808,chjmnonlam,Member,1349805946,"1,238","1,333",113
6907,1785562,Không nói nhiều,Senior Member,1641298901,"4,548","5,168",113
6908,777247,zombie6666,Member,1307418539,462,422,63
6909,21745,trangcoi,Senior Member,1186714695,"12,196","8,255",113
6910,1453865,Elninozzz,Junior Member,1416969240,104,69,28
6911,1450930,nick-sparev2,Senior Member,1416909484,"2,956","2,025",113
6912,1195362,ninhninh121,Đã tốn tiền,1359171723,577,301,63
6913,537751,Khangdanang,Senior Member,1285901019,"6,374","1,877",113
6914,1186142,anhngocpicture,Member,1357918201,873,624,93
6915,1612161,AcerNitro,Member,1496221317,430,106,43
6916,356728,IronMen,Đã tốn tiền,1263820511,331,0,16
6917,1382395,HungNguyHiem 3,Junior Member,1386999611,123,98,28
6918,1722659,reaperstock,Senior Member,1615534152,"1,281",419,83
6919,937291,cutilua3003,Senior Member,1320431494,"2,707","3,738",113
6920,1228291,D.LikMoon,Senior Member,1363936528,853,553,93
6921,1423995,_Mesut_Ozil_,Senior Member,1403889472,460,135,43
6922,1655161,nkquang68,Senior Member,1520590456,"2,579","1,150",113
6923,1387625,gaconti14,Member,1387643105,261,223,43
6924,1697184,huuphuc1911,Senior Member,1605524312,"1,626","1,873",113
6925,1445763,em k phai la frzzy,Junior Member,1411614913,971,99,28
6926,1496885,[Yui Hatano],Senior Member,1460520365,"3,399","4,945",113
6927,4082,DarkRaven,Member,1164378950,"3,874",744,113
6928,377996,thelinh91,Đã tốn tiền,1266132052,"2,825","1,211",113
6929,962137,aboutU,Senior Member,1322383120,224,107,43
6930,1454611,ToiVanConYeuEmNhieuLam,Senior Member,1417002273,"2,940",498,83
6931,1619341,erudejade,Senior Member,1499993054,"1,877",665,113
6932,962131,aventador700i,Junior Member,1322382523,98,30,18
6933,1034252,ryanhoang,Senior Member,1336623164,"1,114","1,303",113
6934,229232,xPC,Member,1249638067,271,537,93
6935,592432,lokibio,Senior Member,1293082939,"1,021","1,119",113
6936,1233513,con_cuu_non01,Senior Member,1364664436,"3,330",744,113
6937,1310771,hungat9c,Senior Member,1375943872,182,40,28
6938,137911,Judas,Member,1234924653,"2,066",353,83
6939,975401,junejune,Senior Member,1324923363,"2,694","2,512",113
6940,531656,vitieubao1189,Member,1285069940,"1,727",261,83
6941,1437285,onhachanga,Member,1409066165,"1,907",675,113
6942,84542,chuteo007,Member,1215015651,"2,960","1,625",113
6943,155835,lekieuduong,Đã tốn tiền,1239112670,116,357,63
6944,1474756,Robert God of Rock,Đã tốn tiền,1421477254,"1,940",925,113
6945,1716789,Swissroll,Senior Member,1613357697,"6,656","7,755",113
6946,1174419,Tear of the Sun,Senior Member,1356195359,944,229,43
6947,1456224,Celestial Dragon,Senior Member,1417113120,856,845,93
6948,1688962,Tong Li,Member,1603087288,453,192,43
6949,78408,pmtbkav,Senior Member,1212761410,"1,895","1,791",113
6950,1690832,Ahnhuy,Senior Member,1605358464,"1,530","2,248",113
6951,1072411,c0tbac,Senior Member,1342721372,188,34,28
6952,1679288,XYZKLM,Junior Member,1597809621,131,15,18
6953,1110993,shinrel33,Đã tốn tiền,1347549653,532,261,63
6954,1010138,Gecko_Nguyen,Senior Member,1332417628,"1,300",569,113
6955,383252,boynhangheo,Senior Member,1266911492,"1,990","1,635",113
6956,23453,ronga6,Senior Member,1187689398,777,178,43
6957,1303671,thezarcado,Senior Member,1374893167,"2,618","3,175",113
6958,751675,uglyking,Đã tốn tiền,1305236723,693,481,63
6959,1334689,mriq56,Senior Member,1379782889,"4,751","1,754",113
6960,1414541,anbanhmihp,Senior Member,1394672958,457,209,43
6961,1027215,xabi,Member,1335337136,"9,335","5,984",113
6962,1571734,sieugaov159,Senior Member,1474458214,979,"1,948",93
6963,1571810,zizao,Member,1474471046,232,108,43
6964,1645913,daidam07.,Senior Member,1516355770,"14,712","10,400",113
6965,987611,gona199x,Senior Member,1328303730,93,7,18
6966,1582833,BVK,Senior Member,1481557665,245,57,28
6967,1283520,chimkugay,Member,1372089707,"3,040","3,189",113
6968,1438433,namnunu,Đã tốn tiền,1409385507,330,35,28
6969,1679958,Sir Ole Gunnar Solskjær,Senior Member,1597811776,357,286,63
6970,1594577,bogia2017,Senior Member,1487648933,646,252,63
6971,1686395,Kiếm Thánh Cái Nhiếp,Junior Member,1601591527,93,21,8
6972,1464943,6unp,Senior Member,1418743957,283,170,43
6973,1668794,McZycis,Senior Member,1560855060,"6,650","8,483",113
6974,790876,gavittho,Senior Member,1308450535,405,52,28
6975,741673,01213784723,Đã tốn tiền,1304379564,"2,805",597,113
6976,1266430,may4phuong,Junior Member,1369561535,124,25,28
6977,1143594,Anbe1994,Member,1351787259,311,244,43
6978,1423181,chaibia,Senior Member,1403879109,"3,088","2,021",113
6979,101574,tuan83,Senior Member,1220720192,364,48,28
6980,1137507,goodbyevinh,Đã tốn tiền,1351001663,378,61,28
6981,24097,minhneo,Senior Member,1188018942,"1,151",66,48
6982,113247,hongtuan,Đã tốn tiền,1224921840,"3,187",92,48
6983,553738,Dangctm,Junior Member,1288057831,200,89,28
6984,72562,thientruongdx,Senior Member,1210489518,"1,571",382,83
6985,1167848,Coldplay.XY,Đã tốn tiền,1355221858,724,35,28
6986,509608,hero91,Senior Member,1282871251,929,166,43
6987,1751810,DarkAngelTheLion,Senior Member,1627204283,"1,280","1,275",113
6988,1343404,Stephen Hawking,Senior Member,1381569058,244,109,43
6989,1688996,Jirophan,Senior Member,1603087544,95,35,18
6990,1021629,khicon_9,Senior Member,1334493495,"6,687","2,264",113
6991,1690268,Cổ Lực Na Trát,Member,1603092098,"3,811","4,746",113
6992,1014750,GensoKyo,Đã tốn tiền,1333375106,"10,763","1,855",113
6993,1443286,soliderer,Junior Member,1410882047,86,18,18
6994,1675191,La_Casa,Senior Member,1594507797,"3,061","1,146",113
6995,1767656,athonll,Member,1632895462,335,613,93
6996,1672436,James Corden,Senior Member,1583936108,255,308,63
6997,1685231,ElonMuskUS,Senior Member,1597824420,201,17,18
6998,1791977,kangtaka,Member,1645156828,144,157,43
6999,1190797,kslethanh2,Senior Member,1358519212,641,"1,085",93
7000,722734,wanderersg,Senior Member,1302792362,440,379,63
7001,406252,nguyen_manh_cuong_9x,Member,1270005371,535,181,43
7002,4935,won_derful3,Đã tốn tiền,1166197149,"1,351",906,113
7003,212404,thedefiler,Junior Member,1247902150,178,12,18
7004,1331135,chuotmap289,Junior Member,1379213966,175,32,28
7005,780199,letcomvn12345,Senior Member,1307621831,344,157,43
7006,1686319,KhongNoiDau__,Senior Member,1601590002,"1,021",691,113
7007,1673194,trandan,Senior Member,1583936551,"1,362",939,113
7008,1482089,vuamoidangkynickvoz,Member,1423747983,"4,964","8,272",113
7009,1041326,xuccam1,Member,1337609648,385,349,63
7010,1438794,CHi_Tam,Senior Member,1409540148,438,480,63
7011,583372,Gau_Bo,Senior Member,1292030690,"2,605",300,83
7012,1742392,Charliee,Senior Member,1623249974,304,271,63
7013,1708108,_Joker,Senior Member,1609004740,477,614,93
7014,1269225,hieu1089,Senior Member,1369942318,"4,206","1,344",113
7015,1460767,AkitaOsama,Đã tốn tiền,1417895764,455,697,93
7016,920050,T160935,Junior Member,1318872278,275,24,28
7017,151593,napoleonsb,Đã tốn tiền,1238258465,"4,568",606,113
7018,519596,Vuchungnd,Senior Member,1283903661,91,13,8
7019,1714249,Anh Thợ Săn,Senior Member,1611756596,349,229,43
7020,149171,bluemelody,Junior Member,1237791131,354,67,28
7021,1287836,uylesses,Member,1372688121,89,251,53
7022,1410935,loveu4ever0692,Đã tốn tiền,1393803351,302,64,28
7023,1056427,trunghieu879,Senior Member,1339763901,"1,926",959,113
7024,908821,hinhnhuminhcoyeunhau,Senior Member,1317985625,696,289,63
7025,1662853,Bo Doi thoi @,Senior Member,1524660084,301,193,43
7026,106723,sangcv_almighty,Đã tốn tiền,1222614058,602,404,63
7027,580207,tadomi,Senior Member,1291653937,495,158,43
7028,1579966,BCPSUPER,Senior Member,1479814420,520,628,93
7029,1127744,fateam90,Đã tốn tiền,1349683185,"3,876","2,192",113
7030,1436523,badbod,Đã tốn tiền,1408931674,"1,545",74,48
7031,1779649,minimiz,Senior Member,1638086971,"5,760","4,520",113
7032,1092963,BinhYenNhe,Đã tốn tiền,1345211219,804,337,63
7033,1792470,pangaea,Member,1645448542,200,108,63
7034,1777786,CoDongHoaPhat,Senior Member,1637255613,313,33,28
7035,295836,badsboys111,Senior Member,1257169680,547,562,93
7036,1550585,hoangnguyen1985,Member,1461250400,"2,192","1,519",113
7037,1473542,bomaythich,Senior Member,1420900426,136,12,18
7038,118421,phu_phan,Member,1226751333,322,81,43
7039,386096,f3_fly,Senior Member,1267186710,459,459,63
7040,1507898,Tap_Can_Bing,Junior Member,1460545178,217,36,28
7041,887860,DuyNgoanHien,Đã tốn tiền,1316315847,727,9,18
7042,1808110,lovelove2,Junior Member,1652677292,2,1,3
7043,1478259,kingsach,Senior Member,1422450336,181,15,18
7044,1670062,fhust2,Senior Member,1583934850,745,134,43
7045,1669353,Ms.H12,Senior Member,1583934323,217,202,43
7046,921340,kakeri.No3,Senior Member,1318970632,"2,203",489,83
7047,1694595,git.algo,Senior Member,1605416760,"1,171","1,633",113
7048,1464549,ngoc.huyen,Đã tốn tiền,1418658567,363,255,63
7049,1201278,Ganha03vn,Member,1359827185,253,517,93
7050,1795604,Datpham92,Member,1646992787,226,162,43
7051,1645437,quanvt1985vn,Senior Member,1516105562,811,214,43
7052,1807635,cholon,Senior Member,1652359811,98,16,18
7053,1571278,nexium40mg,Senior Member,1474332560,184,85,28
7054,1788409,Người thổi nến,Member,1642843255,949,"5,475",93
7055,1792911,MrNguyenvanvi,Senior Member,1645714091,15,4,3
7056,1806232,nagano,Senior Member,1651644969,115,7,18
7057,1808503,blackorion1997,Junior Member,1652870909,4,0,1
7058,1214422,MCITP-EA,Junior Member,1362055362,107,11,18
7059,1201661,LeMinhQuocThang,Member,1359879313,661,331,63
7060,1805041,nagoya,Senior Member,1651113655,99,9,18
7061,372364,traibuidoi,Senior Member,1265264813,"2,333","1,455",113
7062,1685029,DuoDuo95,Member,1597823918,88,105,33
7063,1775688,Rod Stewart,Senior Member,1636293375,68,29,18
7064,1805305,camael,Junior Member,1651203928,98,12,18
7065,1805841,ramiel,Junior Member,1651434837,97,10,18
7066,1805347,nuriel,Senior Member,1651216177,99,12,18
7067,1805840,satanel,Senior Member,1651432433,99,11,18
7068,1807497,ladoga,Senior Member,1652295967,98,13,18
7069,1800681,mumbai,Junior Member,1649622670,100,12,18
7070,1806451,anyang,Senior Member,1651748877,93,11,18
7071,90014,greentravel,Đã tốn tiền,1216825240,930,104,43
7072,1324096,anhmanhkn1,Senior Member,1378091591,772,627,93
7073,1803143,mariupol,Junior Member,1650382466,100,17,18
7074,1740303,Sơn Nam Hạ,Junior Member,1622452847,9,1,3
7075,1806503,baikal,Senior Member,1651773846,97,12,18
7076,1807957,Trầm Luxury,Junior Member,1652546535,2,0,1
7077,1476059,Clone1001,Member,1421858588,921,169,43
7078,34940,a deux,Junior Member,1192471570,112,90,28
7079,1796698,nanyang,Senior Member,1647528940,98,13,18
7080,1483949,TieuPhongLOVEACHAU,Member,1424761649,417,153,43
7081,1802090,luoyang,Junior Member,1649965850,87,9,18
7082,127551,meoden185,Senior Member,1230293370,653,47,28
7083,1462019,huythien1994,Đã tốn tiền,1418178798,252,43,28
7084,1392462,Trun,Senior Member,1388583220,57,24,8
7085,1571710,Lightq0101,Junior Member,1474454421,11,5,3
7086,1375468,thaiduong1993,Đã tốn tiền,1385876300,35,66,18
7087,1806636,yichang,Senior Member,1651830692,95,4,18
7088,1727636,Kiemtienthoi,Junior Member,1617857619,108,27,28
7089,1806714,zigong,Senior Member,1651864703,92,18,18
7090,132,greenhope,Member,1153715824,"6,459",882,113
7091,974277,Clone9119,Senior Member,1324578068,"2,208",136,63
7092,1799553,wuchang,Senior Member,1648988667,102,28,28
7093,1263514,CaptainPrice,Senior Member,1369072455,205,124,43
7094,1674618,Chaycute,Senior Member,1594505093,66,395,53
7095,1588417,Humphrey_Bogart,Member,1484602700,"2,262","2,669",113
7096,1810134,Tấm Tích,Junior Member,1653765274,8,2,3
7097,1810468,nguulang,Senior Member,1653979736,101,16,18
7098,1751046,M.S Xuan Dieu,Junior Member,1626888579,126,61,28
7099,1510334,z.VoDanh.z,Junior Member,1460550196,490,61,28
7100,1791236,huyennu,Senior Member,1644752673,98,36,28
7101,1820772,Muasub365.com,Junior Member,1658472123,10,0,1
7102,1827819,vuive69,Junior Member,1661310671,1,0,1
7103,1797182,Sa.tinism,Junior Member,1647752261,86,9,8
7104,2015230,Forty Eight BoBber,Senior Member,1719975770,935,"1,407",93
7105,1964391,tieupham194,Junior Member,1706390323,266,44,28
7106,1105390,konkokon2,Senior Member,1346828981,"1,822",882,113
7107,1817860,MochaUwU 1.4,Senior Member,1657309425,226,241,63
7108,1693914,N.G.U —,Senior Member,1605403826,513,271,63
7109,1790254,dat291296,Junior Member,1644213267,5,0,1
7110,1778849,kenttram,Junior Member,1637739176,8,0,1
7111,1736466,nickmoinhungnguoicu,Junior Member,1621499465,23,0,1
7112,181247,quachtinhvcf,Junior Member,1244212621,35,32,18
7113,1826823,Nghèo chứ éo hèn,Junior Member,1660887439,10,0,1
7114,1721048,GiaducSF,Junior Member,1614848386,91,3,8
7115,1760660,NamCurly,Junior Member,1630080401,65,3,8
7116,1761121,JeVu71,Junior Member,1630245773,7,0,1
7117,1762167,petitbonheur,Junior Member,1630658708,2,0,1
7118,1064742,bibanvicadochungketeuro.,Junior Member,1341198537,294,11,18
7119,1335965,Termwood,Senior Member,1380021294,174,51,28
7120,1723591,AnhN Delay,Junior Member,1615974372,38,5,8
7121,1699714,harrypotterrr,Senior Member,1605769234,51,15,8
7122,1565470,GiovaNang126,Senior Member,1473181137,"1,536",737,113
7123,1682347,iiamhuyy,Junior Member,1597818048,7,1,3
7124,1751086,ChuotGreen,Junior Member,1626921474,59,14,8
7125,1711855,Mỳ Tôm Trứng,Junior Member,1610553558,54,7,8
7126,647101,who.forme,Senior Member,1298223151,"3,924","1,864",113
7127,1718220,HoangEFT,Junior Member,1613886214,126,42,28
7128,1830709,blood.thebeat,Junior Member,1662625747,1,0,1
7129,1818152,WikiWalker,Junior Member,1657465414,50,3,8
7130,2053529,nguyenxuanhung28hb,Junior Member,1729096392,15,0,1
7131,1876290,Cỏ.Ba.Lá,Senior Member,1680913131,250,72,28
7132,2060102,sangop,Junior Member,1730992735,25,2,3
7133,1669374,Caphenhieusua,Junior Member,1583934342,17,6,3
7134,1712466,MrL2679,Senior Member,1610808622,222,65,28
7135,1781865,TheHammer,Senior Member,1639273758,180,119,43
7136,1799495,silent_cat,Senior Member,1648954252,62,6,8
7137,1154952,dienthoaididong,Senior Member,1353119833,120,71,28
7138,1430100,lenhthekiet,Junior Member,1404633345,258,48,28
7139,1934448,HungCuuCaV2,Junior Member,1697425021,10,1,3
7140,1731629,The_yellow_cat,Junior Member,1619883241,46,19,8
7141,2025993,Anhtai123,Junior Member,1722614844,17,1,3
7142,1859447,sugarheap,Member,1674964129,"1,480",-9,38
7143,1825542,Linhbeo_141,Junior Member,1660370150,46,2,8
7144,1796155,mariana,Senior Member,1647267578,98,15,18
7145,1798232,cuong559,Junior Member,1648242205,110,22,28
7146,1793095,vaalbara,Senior Member,1645811759,235,143,43
7147,1408157,dungoc2190,Senior Member,1393141034,413,15,18
7148,1781521,Em Kiệt bác xĩ,Senior Member,1639064663,226,110,43
